Date,Close,High,Low,Open,Volume,Close_SMA3,Close_EMA3,Volume_SMA3,Return_3d,Close_SMA7,Close_EMA7,Volume_SMA7,Return_7d,Close_SMA14,Close_EMA14,Volume_SMA14,Return_14d,Close_SMA30,Close_EMA30,Volume_SMA30,Return_30d,Daily_Return,Volatility_7d,Volatility_30d,sentiment,sentiment_SMA3,sentiment_SMA7,sentiment_SMA14,sentiment_SMA30
1999-01-19,0.306470662355423,0.31724883948496935,0.3027220217046632,0.31443736525351834,534889600,0.3088141282399495,0.3126089023594514,1088251733.3333333,-0.12096965558696282,0.32889738253184725,0.3209664826942449,910444800.0,-0.09166817047627351,0.32606752894141455,0.32428396968876283,1046700072.7272727,0.0,0.32606752894141455,0.3254999241831006,1046700072.7272727,0.0,-0.010592157300800098,0.043963473289940554,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-20,0.30412769317626953,0.3149058679794122,0.3036590975545211,0.3078763330179081,778120000,0.3067833185195923,0.30836726221118366,773005333.3333334,-0.019639052151641856,0.32414427399635315,0.316619075307992,924628800.0,-0.09861237017441626,0.32423920929431915,0.32100825841434916,1024318400.0,0.0,0.32423920929431915,0.3229965781401,1024318400.0,0.0,-0.007645003150207663,0.04368786395394067,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-21,0.29100674390792847,0.3041278275371795,0.28116570594766194,0.3031906609061207,600488000,0.30053503314654034,0.2996859433282471,637832533.3333334,-0.060515768498102473,0.3165795760495322,0.31006017083268705,930273600.0,-0.15395087411633113,0.3216828658030583,0.31627079190880664,991716061.5384616,0.0,0.3216828658030583,0.31943687642765123,991716061.5384616,0.0,-0.043142895444040597,0.0421149980060728,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-22,0.29053813219070435,0.2961619575433814,0.27788564508214086,0.28257227882852975,345766400,0.2952241897583008,0.2951117585733945,574791466.6666666,-0.05198712999889432,0.3086801767349243,0.30509112293507495,862420800.0,-0.1598911813514019,0.31945824197360445,0.3123048694756291,945576800.0,0.0,0.31945824197360445,0.31636478941477975,945576800.0,0.0,-0.0016103122248342094,0.0414046255043933,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-25,0.29522469639778137,0.2966304333039717,0.29100663477917815,0.29428667921813173,385336000,0.2922565241654714,0.295168229208935,443863466.6666667,-0.029273877316157715,0.3010485214846475,0.302591107441174,767780800.0,-0.1532257457883095,0.31845407826559885,0.309726074971467,905037600.0,-0.045454462235065884,0.3178426722685496,0.3142076330114941,908227413.3333334,0.0,0.01613063377168289,0.042527791475343475,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-26,0.30365920066833496,0.3064707002741196,0.2970990849744608,0.2994419887993755,560044800,0.29647400975227356,0.2994137797205947,430382400.0,0.04347822524831102,0.30011124696050373,0.3028608341093242,601521600.0,-0.02114924595984724,0.3169478050300053,0.30882597302143056,844318400.0,-0.06493616141838143,0.3169562052935362,0.31317019025507153,886466000.0,0.0,0.02856977879380751,0.022573014424273573,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-27,0.30084770917892456,0.31022014982556145,0.29944197196828537,0.3074078245040665,364952000,0.2999105354150136,0.30013074991980815,436777600.0,0.03548441958542359,0.29883926255362375,0.3023537410854318,509942400.0,-0.02874526184007198,0.3160775218691145,0.30765981822326466,774060000.0,-0.0389224646787768,0.31600864669855905,0.3119979316007656,855788705.882353,0.0,-0.009258706745003842,0.022687284470195204,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-28,0.306470662355423,0.3092829874870331,0.3022534259817712,0.306470662355423,336280000,0.3036591907342275,0.303300718230085,420425600.0,0.038092903794501476,0.29883926255362375,0.303388806803396,481569600.0,0.0,0.3138683225427355,0.3074882058159674,696007200.0,-0.09166817047627351,0.31547875867949593,0.3114877330673975,826927111.1111112,0.0,0.018690363944749988,0.023921406384282064,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-29,0.3088144063949585,0.3116258807596098,0.2999105616821888,0.3088144063949585,242715200,0.305377592643102,0.30605756757079455,314649066.6666667,0.016976945586622216,0.29950879301343647,0.3047509662965499,405083200.0,0.015410346784738849,0.3118265335048948,0.30767751690678685,664856000.0,-0.08472167421133026,0.3151280032960992,0.3112476417777848,796179115.7894737,0.0,0.007647531484816117,0.023778338253374113,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-01,0.3069392144680023,0.3144373462157016,0.30225340768163905,0.3125630134905668,278913600,0.30740809440612793,0.30649839143980084,285969600.0,0.020247803467417835,0.30178486023630413,0.3052997687081729,359144000.0,0.05474948912219957,0.3091822181429182,0.3075731093368411,644708800.0,-0.10763011670191669,0.3147185638546944,0.31087024793522744,770315840.0,0.0,-0.0060722294301189805,0.01409114680359559,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-02,0.2938181161880493,0.30553345829354167,0.2924123792455145,0.3027219844084721,307160000,0.30319057901700336,0.30015825079071046,276262933.3333333,-0.0412846896017085,0.302253429378782,0.30242251228570327,353628800.0,0.011289340826325933,0.30546680305685314,0.30564353267799,608024800.0,-0.15040690656647593,0.313723304441997,0.309410271371163,748260800.0,0.0,-0.04274819788893691,0.023840639799956827,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-03,0.30131620168685913,0.30412767514478056,0.2905380024962775,0.29241233481920403,338744000,0.3006911774476369,0.3007372263768233,308272533.3333333,-0.024280618238093243,0.30312364442007883,0.30214544039328983,346972800.0,0.02063345432615904,0.30208608295236317,0.3050406754352291,557376800.0,-0.1357538678894653,0.31315934522585437,0.30873159161705227,729646400.0,0.0,0.02551947986083647,0.02501315282129781,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-04,0.28397801518440247,0.3017849059059309,0.2830408736343754,0.3013163351309173,463780800,0.29303744435310364,0.29235761978168595,369894933.3333333,-0.07480699174719985,0.3003120464938028,0.29759749960557835,333220800.0,-0.06481340081451648,0.3002116467271532,0.30212379914332677,467371200.0,-0.0845918922190434,0.3118905917457912,0.3066953942329177,718087026.0869565,0.0,-0.05754150093951893,0.030928047599948744,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-05,0.2722626030445099,0.28772658605378887,0.26617023345399055,0.2867894447330916,777201600,0.28585227330525714,0.2823101108142197,526575466.6666667,-0.07336345839799574,0.2962284599031721,0.29125741387859383,392113600.0,-0.09501520291588494,0.2975338612283979,0.2980096492769671,451028000.0,-0.12102922786935233,0.3102394255499045,0.30391237503941265,720550133.3333334,0.0,-0.041254644773417115,0.03323234840488373,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-08,0.2830408811569214,0.28444661854580255,0.27179410611906746,0.27507417671077694,468227200,0.2797604997952779,0.28267549599645986,569736533.3333334,-0.06065163581522326,0.29288134830338614,0.2892017337095124,410963200.0,-0.07645032323299317,0.29586030542850494,0.29595643673876587,446266400.0,-0.07645032323299317,0.30915148377418517,0.3022525132417369,710457216.0,0.0,0.03958780233453307,0.037313003237429976,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-09,0.2788228392601013,0.29288106511663464,0.27788567258753105,0.28444664014294807,701153600,0.27804210782051086,0.2807491675995761,648860800.0,-0.018153433183739964,0.28859683871269226,0.2866055447884181,476454400.0,-0.0971184197167908,0.29405281586306437,0.2936152562576144,440768800.0,-0.08320470145907355,0.3079849974467204,0.30041676276680546,710099384.6153846,0.0,-0.01490258891075713,0.03642845384200559,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-10,0.28725799918174744,0.29006947303811764,0.2699197094831043,0.2764798234901254,563628800,0.28304057319959003,0.28400358341490906,577669866.6666666,0.05507695867722995,0.28578523652894156,0.2867687274629059,517128000.0,-0.0641208889531012,0.29378504838262287,0.29274944893284277,438136000.0,-0.012881985743145141,0.307217330844314,0.29939982344080296,704674548.1481482,0.0,0.030252758145746128,0.04013113095968974,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-11,0.2970990836620331,0.2980362501931547,0.28913237981343415,0.2905381170968775,565196800,0.28772664070129395,0.29055133356286333,609993066.6666666,0.04966845230148098,0.2862539461680821,0.28935213669156734,553990400.0,0.01116666159510693,0.294253687773432,0.2933401456443513,453809600.0,0.02258206667007223,0.30685596487351824,0.2992242583040747,699693200.0,0.0,0.03425869604438492,0.039804053691267084,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-12,0.28257235884666443,0.2933497150001697,0.277417127837286,0.2933497150001697,428904000,0.28897648056348163,0.2865618461973329,519243200.0,0.013447677372890432,0.2835762543337686,0.2876567885519225,566870400.0,-0.06220655489237226,0.2933499493769237,0.29188144341144195,456921600.0,-0.04285663667537276,0.30601859914845436,0.29796839225886407,690355641.3793104,0.0,-0.04889521918517126,0.04241280693940252,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-16,0.28725799918174744,0.2914752099663028,0.2839779296650009,0.2914752099663028,300227200,0.28897648056348163,0.28690992268986437,431442666.6666667,0.0,0.28404482347624643,0.28755707340203884,543505600.0,0.011550133538383633,0.2921784349850246,0.29125644449162863,438363200.0,-0.054011870710617416,0.3053932458162308,0.29716933921454014,677351360.0,0.0,0.016582090174027453,0.03699308077559555,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-17,0.27741700410842896,0.29006951418332044,0.2769484334080597,0.28585230280057056,296060800,0.28241578737894696,0.28216346339693643,341730666.6666667,-0.06624752695633895,0.2847811664853777,0.28502171650163544,474771200.0,0.018931726231517843,0.2905048131942749,0.28938907287683074,433442400.0,-0.0778822784938028,0.30433104634284974,0.2957104279015903,655457226.6666666,-0.10303180390091748,-0.03425838480164345,0.03569403721578254,0.03763681088778124,0.0,0.0,0.0,0.0,0.0
1999-02-18,0.2699197232723236,0.28397794417240374,0.26663880268792123,0.2816342149566317,500169600,0.2781982421875,0.27604159333320466,365485866.6666667,-0.044776621556274265,0.28290671535900663,0.281245838898243,479334400.0,-0.04635781881036205,0.2878940318311964,0.2867662419375401,445148800.0,-0.11926407181092646,0.30250346958637236,0.29382315623120225,625125760.0,-0.16883080770677217,-0.02702531108430184,0.03317696802497224,0.036512679120841454,0.0,0.0,0.0,0.0,0.0
1999-02-19,0.2788228392601013,0.2825723067978075,0.271325555932503,0.27179412675554715,361692800,0.275386522213618,0.2774322162968149,385974400.0,-0.029364403935394745,0.28290671535900663,0.28064004334848325,430840000.0,0.0,0.2857517770358494,0.28569761674768335,453647200.0,-0.0971184197167908,0.30136317511399585,0.29273491112814115,592229866.6666666,-0.10928234129250924,0.032984310593692,0.03592676170934336,0.03669428965187794,0.0,0.0,0.0,0.0,0.0
1999-02-22,0.28819528222084045,0.2914753280398264,0.27929141048444517,0.280228577158362,298670400,0.2789792815844218,0.28281374925914093,386844266.6666667,0.038852261947860844,0.2830406129360199,0.2825289597988322,392988800.0,0.0032628614059935224,0.28441292473248075,0.2860332258613305,455058400.0,-0.06106724512099082,0.2997230360905329,0.29240819369059046,554551573.3333334,-0.14583358176003047,0.03361433010871817,0.036409083143001626,0.03412491001652568,0.0,0.0,0.0,0.0,0.0
1999-02-23,0.28819528222084045,0.29663055810703626,0.28444664055165503,0.28913242386827526,322179200,0.28507113456726074,0.285504515740069,327514133.3333333,0.06770738620711514,0.2817686413015638,0.2839456004392514,358272000.0,-0.02996913127918366,0.284011293734823,0.2863234388744512,456131200.0,-0.019137124831370644,0.29808289706707003,0.29210723347336054,542663146.6666666,-0.14583358176003047,0.0,0.033375319289739795,0.03412491001652568,0.0,0.0,0.0,0.0,0.0
1999-02-24,0.2806969881057739,0.2924123281647431,0.2802284175489398,0.2910065914677729,212755200,0.2856958508491516,0.2831007519228865,277868266.6666667,0.006721647518711071,0.28150073119572233,0.28313342154177046,327393600.0,-0.006636780570275613,0.28253849276474546,0.2855688765550568,447132000.0,-0.0684304842077944,0.29597414235273994,0.29129771614859556,531055840.0,-0.183924612069451,-0.026018101536168348,0.029072820797040197,0.03402689051822931,0.0,0.0,0.0,0.0,0.0
1999-02-25,0.276948481798172,0.2825722821912959,0.2736684362695267,0.27975995654457647,264600000,0.2819469173749288,0.28002461686050684,266511466.66666666,-0.039024928985652796,0.28002794299806866,0.2815871497461043,322304000.0,-0.035889400514318215,0.2820363832371576,0.2844136939238295,432904800.0,-0.024753794344487545,0.2936779608329137,0.29028619225640295,512517973.3333333,-0.19918648848039522,-0.01335428047482079,0.02831804320927749,0.03397852089175959,0.0,0.0,0.0,0.0,0.0
1999-02-26,0.26101595163345337,0.2774170819673337,0.25867304742110475,0.27366846525935495,667251200,0.27288714051246643,0.2705202842469455,381535466.6666667,-0.09430872836620519,0.2776849355016436,0.2764442582714063,375331200.0,-0.059120573836797696,0.28123305099351065,0.28128036842870346,425051200.0,-0.04130810212380842,0.29075694978237154,0.28823509802126934,499832480.0,-0.2513445166390452,-0.057528859018369904,0.033275629015253966,0.03508023542752993,0.0,0.0,0.0,0.0,0.0
1999-03-01,0.2530490756034851,0.2610157754265173,0.25211190954591267,0.2610157754265173,487827200,0.2636711696783702,0.26178467992519944,473226133.3333333,-0.09849736076209825,0.2752748429775238,0.27059538417815876,373568000.0,-0.06250246356327804,0.2790907791682652,0.27750195503158515,426451200.0,-0.10596280449257245,0.2888512482245763,0.28578308790020274,458631413.3333333,-0.18429187089187893,-0.030522563774784905,0.033629932630663696,0.029765546865018307,0.0,0.0,0.0,0.0,0.0
1999-03-02,0.259610116481781,0.26476449379998834,0.25304915127002053,0.25586147615704175,683054400,0.2578917145729065,0.2606973982034892,612710933.3333334,-0.06260502026881098,0.2725301682949066,0.26784903963521656,419476800.0,-0.0689065602706872,0.2777184418269566,0.27510855850932076,425158400.0,-0.0689065602706872,0.2871798654397329,0.2839685535339789,447866346.6666667,-0.1618764311174471,0.025927938533854666,0.03225002395070085,0.030335001887028708,0.0,0.0,0.0,0.0,0.0
1999-03-03,0.25633010268211365,0.2633588142078968,0.25117487334019356,0.26054733960817494,293350400,0.2563297649224599,0.25851375044280045,488077333.3333333,-0.01795234705777715,0.2679779997893742,0.2649692836765576,418716800.0,-0.1105680124017746,0.27550930636269705,0.2725976561005314,405852800.0,-0.10766591909618428,0.28550851345062256,0.28206159668621683,439815040.0,-0.16360639314689074,-0.012634383606147104,0.026036974679983088,0.030349296548124037,0.0,0.0,0.0,0.0,0.0
1999-03-04,0.25070640444755554,0.2586731116261705,0.2427405481695568,0.2586731116261705,367270400,0.2555488745371501,0.2546100774451771,447891733.3333333,-0.009257774012185749,0.2626224458217621,0.2614035436985252,425158400.0,-0.1300815109962753,0.2721955435616629,0.26967164354434375,391715200.0,-0.156152212395417,0.2837278038263321,0.27990784726097684,426120053.3333333,-0.17565414109708033,-0.02193928132402112,0.025048966897840558,0.030496177389182796,0.0,0.0,0.0,0.0,0.0
1999-03-05,0.24883201718330383,0.25726729265085324,0.2427404716448934,0.25726729265085324,468036800,0.251956174770991,0.25172104731424016,376219200.0,-0.04151648419769327,0.25807030711855206,0.25826064873560495,461627200.0,-0.11352088648155545,0.26978551915713717,0.266887105722519,394510400.0,-0.11940425383810993,0.2823219796021779,0.27778215661036987,421705013.3333333,-0.14492697371291263,-0.0074764235416403535,0.025217029083336798,0.029681152648223852,0.0,0.0,0.0,0.0,0.0
1999-03-08,0.2577357590198517,0.260078662125807,0.24883191635957141,0.24930048697017418,550670400,0.25242472688357037,0.2547284031670461,461992533.3333333,0.00548377394238897,0.25532563243593487,0.25812942588911997,502494400.0,-0.0693729124405228,0.26767678771700176,0.26566467339176614,412399200.0,-0.1027725607154184,0.28122856716314953,0.2764162256738251,428535146.6666667,-0.11290212724752335,0.035782139040366534,0.03220371173934724,0.030589876974108386,0.0,0.0,0.0,0.0,0.0
1999-03-09,0.2558616101741791,0.25773591880505176,0.25117495015673735,0.25726734790395517,319692800,0.2541431287924449,0.2552950066706126,446133333.3333333,0.020562720517584232,0.25458929794175283,0.25756247060736026,452843200.0,-0.019747227811243384,0.2661371167216982,0.26435550736884195,414087200.0,-0.07770033420815448,0.27991646428902944,0.2750207205452749,426347040.0,-0.13333263342767587,-0.00727159030163238,0.02445063305885417,0.030368828693473328,0.0,0.0,0.0,0.0,0.0
1999-03-10,0.2441462278366089,0.2563301457236915,0.2432090611371781,0.2563301457236915,546280000,0.2525811990102132,0.24972061725361067,472214400.0,-0.018831135155903733,0.2533174625464848,0.25420840391137567,461193600.0,-0.03518229713206511,0.2642961527620043,0.261657201791941,417380800.0,-0.09548578045077383,0.2779326985279719,0.27293162635161,425888213.3333333,-0.19598606826581155,-0.045787964554725,0.027807457774340086,0.030626121526071852,0.0,0.0,0.0,0.0,0.0
1999-03-11,0.24133379757404327,0.2539863058564091,0.2399280606456157,0.24180236820802847,473659200,0.24711387852827707,0.24552720741382694,446544000.0,-0.06363867205770646,0.25070655984537943,0.25098974800634444,431280000.0,-0.07039910137331007,0.261618364070143,0.2589441599084731,425378400.0,-0.13445470172221508,0.27594890147447587,0.2708002976089278,429511786.6666667,-0.19782072387157945,-0.011519449993090958,0.024297763914843135,0.030635190331799324,0.0,0.0,0.0,0.0,0.0
1999-03-12,0.24883201718330383,0.25117489621209477,0.24227104994408336,0.24227104994408336,271398400,0.244770680864652,0.24717961229856542,430445866.6666667,-0.027474199767951957,0.24963540477412088,0.2504503147574861,428144000.0,-0.02925167750628388,0.25880670228174757,0.25759447096464183,423430400.0,-0.13658539006677095,0.27402761330207187,0.2693228359848606,427349066.6666667,-0.18807230920287543,0.03106991098899048,0.02875121732716332,0.03107153358000073,0.0,0.0,0.0,0.0,0.0
1999-03-15,0.25539204478263855,0.2624215803798106,0.24930050136082008,0.24976907199847068,352161600,0.24851928651332855,0.251285828540602,365739733.3333333,0.04606180912840374,0.250304781964847,0.25168574819664447,425985600.0,0.01868975124671457,0.2564636138933046,0.2573005493000157,425572000.0,-0.11382295083187788,0.2722468679149946,0.26838848859842873,430997280.0,-0.1729918051296977,0.02636327781927772,0.029480978534041916,0.03154858898240443,0.0,0.0,0.0,0.0,0.0
1999-03-16,0.26617011427879333,0.26663868472934393,0.26195290514445174,0.2624214755950023,399828800,0.25679805874824524,0.25872797140969767,341129600.0,0.10291271655446455,0.25278165297848837,0.25530684176788543,416241600.0,0.06967791882954222,0.25542598004852024,0.258484082204361,438934400.0,-0.05175286676573276,0.2708878979086876,0.26824007987946263,435027786.6666667,-0.1328246710342027,0.0422020564709753,0.03237020307266997,0.032744114913530735,0.0,0.0,0.0,0.0,0.0
1999-03-17,0.25539204478263855,0.270388282278756,0.25445487848086523,0.2694511159769826,366318400,0.2589847346146901,0.2570600080961681,372769600.0,0.02636327781927772,0.2524468366588865,0.255328142530621,389905600.0,-0.0090934771570933,0.2538862345474107,0.2580715313360144,446200000.0,-0.07783554860301722,0.26960702886184057,0.26738259329582226,436999733.3333333,-0.13078183164450397,-0.04049316177121809,0.035021327038417295,0.03265508123309381,0.0,0.0,0.0,0.0,0.0
1999-03-18,0.26617011427879333,0.26710728020635666,0.2567985300825468,0.25773567098364797,227080000,0.26257742444674176,0.2616150611874807,331075733.3333333,0.0422020564709753,0.25391948010240284,0.25803863633110796,376675200.0,0.04028937400025234,0.2542543890220778,0.25915197613550833,414759200.0,0.019746542742253625,0.268435492614905,0.26730185123791833,433277600.0,-0.11664187724160657,0.0422020564709753,0.03832816021119711,0.03331303351584383,0.0,0.0,0.0,0.0,0.0
1999-03-19,0.2511748671531677,0.269919774200921,0.24648908461121266,0.26945117842819094,536502400,0.2575790087381999,0.2563949641703242,376633600.0,-0.05633708039032215,0.2549235714333398,0.2563226936266551,375278400.0,0.02878864596369124,0.2541205169899123,0.2580878206434339,418236000.0,-0.007406501864698267,0.2673420543471972,0.2662301397129873,435701653.3333333,-0.11551298437639212,-0.05633708039032215,0.040842066907470144,0.033246426418004765,0.0,0.0,0.0,0.0,0.0
1999-03-22,0.2628902196884155,0.26382738623499113,0.24695766262874905,0.25492351570844496,593611200,0.26007840037345886,0.25964259192936984,452397866.6666667,0.029359469329432786,0.2580030603068216,0.25796457543630025,392414400.0,0.08932201925740868,0.2543548100761005,0.2587284227449406,411847200.0,0.01263472799552745,0.2670296415686607,0.2660086162259093,429581973.3333333,-0.03442405696298345,0.0466422165084841,0.04283983088912719,0.03367894955870795,0.0,0.0,0.0,0.0,0.0
1999-03-23,0.24742640554904938,0.2582045905515881,0.24555207134131277,0.2582045905515881,415553600,0.2538304974635442,0.25353449873920963,515222400.0,-0.07042003487330406,0.2578022586447852,0.25533003261042925,413008000.0,-0.005648837517637451,0.25371883170945303,0.257220911512327,420576000.0,-0.03473527705057,0.2658424923817317,0.26477835937853317,427826186.6666667,-0.12582802689950257,-0.05882232575138879,0.049507126887853775,0.03441260346456081,0.0,0.0,0.0,0.0,0.0
1999-03-24,0.2525806128978729,0.25304918361342815,0.2436775941169896,0.2493005428095575,400153600,0.2542990793784459,0.2530575558185413,469772800.0,0.005596681549543625,0.2574006255183901,0.2546426776130095,419864000.0,-0.011008298583295328,0.25385270374161856,0.2566020002230081,422924800.0,0.007475710301247718,0.26496775150299073,0.2639721559112858,417792853.3333333,-0.09411792244805384,0.020831274404145228,0.04906298420400736,0.03463622805035561,0.0,0.0,0.0,0.0,0.0
1999-03-25,0.2535177171230316,0.2614844191773385,0.2502376725425678,0.2577357789236137,399963200,0.2511749118566513,0.25328763647078645,405223466.6666667,-0.03565177349120274,0.2555931402104242,0.25436143746925477,419883200.0,-0.04753500290610868,0.25418739659445627,0.2561906445021946,418062400.0,0.018830775849379755,0.26384307543436686,0.2632822643019513,412337333.3333333,-0.11745637077061322,0.003710119373008247,0.045502074501654916,0.03410015622831172,0.0,0.0,0.0,0.0,0.0
1999-03-26,0.24930059909820557,0.25351781156982006,0.24742629078631534,0.253049240748468,253836800,0.25179964303970337,0.251294117784496,351317866.6666667,0.007574751550859293,0.25472293368407656,0.25309622780476,403814400.0,-0.02385135249462189,0.25358488517148153,0.25527174338477154,396860000.0,-0.032727937922639616,0.26224979261557263,0.26236096809710907,401958666.6666667,-0.16088398514955027,-0.01663441148288458,0.04333290630937501,0.03341125535175479,0.0,0.0,0.0,0.0,0.0
1999-03-29,0.2652331590652466,0.26570175491453446,0.25070633736657466,0.2511749081893805,568870400,0.25601715842882794,0.2582636384248713,407556800.0,0.05009310105874798,0.2545890829392842,0.25613046074890355,452641600.0,-0.003520136797046103,0.2542542815208435,0.25660021831398766,414658400.0,0.036627413095257966,0.2616718192895254,0.26254996560037985,406624213.3333333,-0.06136198123620018,0.06390903200663711,0.04763865619552027,0.0346585709248473,0.0,0.0,0.0,0.0,0.0
1999-03-30,0.26898273825645447,0.27273138112564005,0.2624217685913397,0.2624217685913397,554523200,0.2611721654733022,0.2636231883406629,459076800.0,0.0610017371129834,0.257133064525468,0.2593435302282611,455216000.0,0.0708983000772423,0.2560283179794039,0.25825152925944594,415247200.0,0.10172801210128468,0.2610626439253489,0.26297271463969907,415100746.6666667,-0.06361967630962384,0.014136917135181726,0.04055181847749745,0.03461736690203928,0.0,0.0,0.0,0.0,0.0
